processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-000410,SYNTH-ORDER-000410,CAPTURE,2026-01-04T14:13:33Z,611.23,18.03,593.2,EUR,SYNTH-BATCH-EUR-2026-01-06-0001,SETTLED
SYNTH-PROC-000411,SYNTH-ORDER-000411,CAPTURE,2026-01-05T16:57:16Z,805.49,23.66,781.83,GBP,SYNTH-BATCH-GBP-2026-01-07-0001,SETTLED
SYNTH-PROC-000412,SYNTH-ORDER-000412,CAPTURE,2026-01-06T19:26:40Z,773.75,22.74,751.01,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000413,SYNTH-ORDER-000413,CAPTURE,2026-01-07T21:05:33Z,1027.02,30.08,996.94,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000414,SYNTH-ORDER-000414,CAPTURE,2026-01-08T23:06:37Z,454.34,13.48,440.86,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000414-ALTERNATE,SYNTH-ORDER-000414,CAPTURE,2026-01-08T23:07:37Z,454.34,13.48,440.86,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000415,SYNTH-ORDER-000415,CAPTURE,2026-01-09T01:04:53Z,1572.78,45.91,1526.87,EUR,SYNTH-BATCH-CURRENCY-000415,SETTLED
SYNTH-PROC-000416,SYNTH-ORDER-000416,CAPTURE,2026-01-10T03:29:08Z,157.30,4.86,152.44,EUR,SYNTH-BATCH-CURRENCY-000416,SETTLED
SYNTH-PROC-000417,SYNTH-ORDER-000417,CAPTURE,2026-01-11T06:15:06Z,1890.06,55.11,1834.95,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000418,SYNTH-ORDER-000418,CAPTURE,2026-01-12T07:40:44Z,2138.48,62.32,2076.16,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000419,SYNTH-ORDER-000419,CAPTURE,2026-01-13T10:05:26Z,1578.53,46.08,1532.45,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000420,SYNTH-ORDER-000420,CAPTURE,2026-01-14T12:26:42Z,937.27,27.48,909.79,EUR,SYNTH-BATCH-EUR-2026-01-16-0001,SETTLED
SYNTH-PROC-000421,SYNTH-ORDER-000421,CAPTURE,2026-01-01T14:24:39Z,595.50,17.57,577.93,GBP,SYNTH-BATCH-GBP-2026-01-03-0001,SETTLED
SYNTH-PROC-000422,SYNTH-ORDER-000422,CAPTURE,2026-01-02T16:57:03Z,1002.70,29.38,973.32,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000423,SYNTH-ORDER-000423,CAPTURE,2026-01-03T19:01:30Z,395.55,11.77,383.78,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000424,SYNTH-ORDER-000424,CAPTURE,2026-01-04T20:56:14Z,1404.64,41.03,1363.61,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000425,SYNTH-ORDER-000425,CAPTURE,2026-01-05T23:28:38Z,2033.45,59.27,1974.18,USD,SYNTH-BATCH-LATE-000425,SETTLED
SYNTH-PROC-000426,SYNTH-ORDER-000426,CAPTURE,2026-01-06T01:43:08Z,1717.99,50.12,1667.87,EUR,SYNTH-BATCH-CURRENCY-000426,SETTLED
SYNTH-PROC-000427,SYNTH-ORDER-000427,CAPTURE,2026-01-07T03:46:15Z,1222.37,35.75,1186.62,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000428,SYNTH-ORDER-000428,CAPTURE,2026-01-08T06:37:09Z,921.96,27.04,894.92,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000429,SYNTH-ORDER-000429,CAPTURE,2026-01-09T07:51:24Z,1991.44,58.05,1933.39,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000430,SYNTH-ORDER-000430,CAPTURE,2026-01-10T10:44:46Z,1821.97,53.14,1768.83,EUR,SYNTH-BATCH-EUR-2026-01-12-0001,SETTLED
SYNTH-PROC-000431,SYNTH-ORDER-000431,CAPTURE,2026-01-11T13:04:47Z,1218.07,35.62,1182.45,GBP,SYNTH-BATCH-GBP-2026-01-13-0001,SETTLED
SYNTH-PROC-000431-REFUND,SYNTH-ORDER-000431,REFUND,2026-01-12T12:54:47Z,-609.04,0.0,-609.04,GBP,SYNTH-BATCH-REFUND-000431,SETTLED
SYNTH-PROC-000432,SYNTH-ORDER-000432,CAPTURE,2026-01-12T15:22:33Z,19.22,0.86,18.36,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000433,SYNTH-ORDER-000433,CAPTURE,2026-01-13T17:29:08Z,566.23,16.72,549.51,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000434,SYNTH-ORDER-000434,CAPTURE,2026-01-14T19:44:19Z,1576.75,46.03,1530.72,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000435,SYNTH-ORDER-000435,CAPTURE,2026-01-01T22:01:24Z,1642.79,47.94,1594.85,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000436,SYNTH-ORDER-000436,CAPTURE,2026-01-02T23:34:13Z,1600.98,46.73,1554.25,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000437,SYNTH-ORDER-000437,CAPTURE,2026-01-03T02:09:22Z,1925.14,56.13,1869.01,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000438,SYNTH-ORDER-000438,CAPTURE,2026-01-04T04:01:41Z,2374.63,69.16,2305.47,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000439,SYNTH-ORDER-000439,CAPTURE,2026-01-05T06:24:39Z,822.81,24.16,798.65,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000439-REFUND,SYNTH-ORDER-000439,REFUND,2026-01-06T06:14:39Z,-822.81,0.0,-822.81,USD,SYNTH-BATCH-REFUND-000439,SETTLED
SYNTH-PROC-000440,SYNTH-ORDER-000440,CAPTURE,2026-01-06T08:43:35Z,1814.60,52.92,1761.68,EUR,SYNTH-BATCH-EUR-2026-01-08-0001,SETTLED
SYNTH-PROC-000441,SYNTH-ORDER-000441,CAPTURE,2026-01-07T10:55:20Z,1656.51,48.34,1608.17,GBP,SYNTH-BATCH-GBP-2026-01-09-0001,SETTLED
SYNTH-PROC-000442,SYNTH-ORDER-000442,CAPTURE,2026-01-08T12:51:26Z,1449.60,42.34,1407.26,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000443,SYNTH-ORDER-000443,CAPTURE,2026-01-09T14:47:42Z,574.20,16.95,557.25,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000444,SYNTH-ORDER-000444,CAPTURE,2026-01-10T17:33:40Z,808.18,24.11,784.07,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000445,SYNTH-ORDER-000445,CAPTURE,2026-01-11T20:00:51Z,884.84,25.96,858.88,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000445-REFUND,SYNTH-ORDER-000445,REFUND,2026-01-12T19:50:51Z,-442.42,0.0,-442.42,USD,SYNTH-BATCH-REFUND-000445,SETTLED
SYNTH-PROC-000446,SYNTH-ORDER-000446,CAPTURE,2026-01-12T21:29:36Z,1112.86,32.57,1080.29,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000447,SYNTH-ORDER-000447,CAPTURE,2026-01-13T23:32:28Z,556.37,16.43,539.94,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000448,SYNTH-ORDER-000448,CAPTURE,2026-01-14T01:43:30Z,900.24,26.41,873.83,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000449,SYNTH-ORDER-000449,CAPTURE,2026-01-01T04:49:36Z,1858.89,54.21,1804.68,USD,SYNTH-BATCH-AMOUNT-BREAK-000449,SETTLED
SYNTH-PROC-000450,SYNTH-ORDER-000450,CAPTURE,2026-01-02T06:47:11Z,1273.35,37.23,1236.12,EUR,SYNTH-BATCH-EUR-2026-01-04-0001,SETTLED
SYNTH-PROC-000451,SYNTH-ORDER-000451,CAPTURE,2026-01-03T08:17:41Z,2247.93,65.49,2182.44,GBP,SYNTH-BATCH-GBP-2026-01-05-0001,SETTLED
SYNTH-PROC-000452,SYNTH-ORDER-000452,CAPTURE,2026-01-04T10:29:04Z,1470.58,42.95,1427.63,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000453,SYNTH-ORDER-000453,CAPTURE,2026-01-05T13:11:25Z,1029.44,30.15,999.29,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000454,SYNTH-ORDER-000454,CAPTURE,2026-01-06T15:33:45Z,2163.97,63.06,2100.91,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000456,SYNTH-ORDER-000456,CAPTURE,2026-01-08T19:44:14Z,2498.21,72.75,2425.46,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000457,SYNTH-ORDER-000457,CAPTURE,2026-01-09T22:15:21Z,182.84,5.6,177.24,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000458,SYNTH-ORDER-000458,CAPTURE,2026-01-10T00:30:45Z,1488.52,43.47,1445.05,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000459,SYNTH-ORDER-000459,CAPTURE,2026-01-11T02:20:46Z,2153.53,62.75,2090.78,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000460,SYNTH-ORDER-000460,CAPTURE,2026-01-12T04:14:48Z,1421.68,41.53,1380.15,EUR,SYNTH-BATCH-EUR-2026-01-14-0001,SETTLED
SYNTH-PROC-000461,SYNTH-ORDER-000461,CAPTURE,2026-01-13T06:36:27Z,1306.41,38.19,1268.22,GBP,SYNTH-BATCH-GBP-2026-01-15-0001,SETTLED
SYNTH-PROC-000462,SYNTH-ORDER-000462,CAPTURE,2026-01-14T08:43:28Z,304.59,9.13,295.46,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000463,SYNTH-ORDER-000463,CAPTURE,2026-01-01T10:56:04Z,2167.57,63.16,2104.41,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000464,SYNTH-ORDER-000464,CAPTURE,2026-01-02T13:18:49Z,306.08,9.18,296.9,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000466,SYNTH-ORDER-000466,CAPTURE,2026-01-04T17:27:50Z,2138.76,62.32,2076.44,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000467,SYNTH-ORDER-000467,CAPTURE,2026-01-05T20:18:29Z,313.99,9.41,304.58,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000469,SYNTH-ORDER-000469,CAPTURE,2026-01-07T00:40:24Z,722.27,21.25,701.02,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000469-REFUND,SYNTH-ORDER-000469,REFUND,2026-01-08T00:30:24Z,-722.27,0.0,-722.27,USD,SYNTH-BATCH-REFUND-000469,SETTLED
SYNTH-PROC-000470,SYNTH-ORDER-000470,CAPTURE,2026-01-08T02:13:44Z,363.72,10.85,352.87,EUR,SYNTH-BATCH-EUR-2026-01-10-0001,SETTLED
SYNTH-PROC-000471,SYNTH-ORDER-000471,CAPTURE,2026-01-09T05:02:19Z,2499.05,72.77,2426.28,GBP,SYNTH-BATCH-GBP-2026-01-11-0001,SETTLED
SYNTH-PROC-000472,SYNTH-ORDER-000472,CAPTURE,2026-01-10T07:04:30Z,1134.32,33.2,1101.12,USD,SYNTH-BATCH-BANK-CURRENCY-000472,SETTLED
SYNTH-PROC-000473,SYNTH-ORDER-000473,CAPTURE,2026-01-11T08:52:59Z,597.31,17.62,579.69,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000474,SYNTH-ORDER-000474,CAPTURE,2026-01-12T11:29:29Z,1371.03,40.06,1330.97,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000475,SYNTH-ORDER-000475,CAPTURE,2026-01-13T13:28:09Z,1228.15,35.92,1192.23,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000475,SYNTH-ORDER-000475,CAPTURE,2026-01-13T13:28:09Z,1228.15,35.92,1192.23,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000476,SYNTH-ORDER-000476,CAPTURE,2026-01-14T15:34:42Z,952.14,27.91,924.23,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000476-REFUND,SYNTH-ORDER-000476,REFUND,2026-01-15T15:24:42Z,-952.14,0.0,-952.14,USD,SYNTH-BATCH-REFUND-000476,SETTLED
SYNTH-PROC-000477,SYNTH-ORDER-000477,CAPTURE,2026-01-01T18:10:27Z,491.27,14.55,476.72,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000478,SYNTH-ORDER-000478,CAPTURE,2026-01-02T19:56:05Z,2014.85,58.73,1956.12,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000479,SYNTH-ORDER-000479,CAPTURE,2026-01-03T22:31:41Z,1331.40,39.28,1292.12,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000480,SYNTH-ORDER-000480,CAPTURE,2026-01-04T00:14:44Z,585.12,17.27,567.85,EUR,SYNTH-BATCH-EUR-2026-01-06-0001,SETTLED
SYNTH-PROC-000481,SYNTH-ORDER-000481,CAPTURE,2026-01-05T03:10:32Z,1823.83,53.19,1770.64,GBP,SYNTH-BATCH-GBP-2026-01-07-0001,SETTLED
SYNTH-PROC-000482,SYNTH-ORDER-000482,CAPTURE,2026-01-06T05:10:09Z,719.73,21.17,698.56,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000483,SYNTH-ORDER-000483,CAPTURE,2026-01-07T06:48:50Z,1083.48,31.72,1051.76,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000484,SYNTH-ORDER-000484,CAPTURE,2026-01-08T08:54:28Z,894.83,26.25,868.58,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000485,SYNTH-ORDER-000485,CAPTURE,2026-01-09T11:12:54Z,1227.35,35.89,1191.46,USD,SYNTH-BATCH-LATE-000485,SETTLED
SYNTH-PROC-000486,SYNTH-ORDER-000486,CAPTURE,2026-01-10T13:47:33Z,1111.55,32.53,1079.02,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000487,SYNTH-ORDER-000487,CAPTURE,2026-01-11T16:11:00Z,1066.55,31.23,1035.32,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000487-REFUND,SYNTH-ORDER-000487,REFUND,2026-01-12T16:01:00Z,-533.28,0.0,-533.28,USD,SYNTH-BATCH-REFUND-000487,SETTLED
SYNTH-PROC-000488,SYNTH-ORDER-000488,CAPTURE,2026-01-12T18:36:37Z,2273.65,66.24,2207.41,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000489,SYNTH-ORDER-000489,CAPTURE,2026-01-13T20:08:37Z,1878.14,54.77,1823.37,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000491,SYNTH-ORDER-000491,CAPTURE,2026-01-01T00:27:29Z,2096.26,61.09,2035.17,GBP,SYNTH-BATCH-MISSING-000491,SETTLED
SYNTH-PROC-000492,SYNTH-ORDER-000492,CAPTURE,2026-01-02T02:44:32Z,616.87,18.19,598.68,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000493,SYNTH-ORDER-000493,CAPTURE,2026-01-03T05:33:33Z,1810.80,52.81,1757.99,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000494,SYNTH-ORDER-000494,CAPTURE,2026-01-04T07:48:29Z,1419.10,41.45,1377.65,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000495,SYNTH-ORDER-000495,CAPTURE,2026-01-05T09:59:19Z,984.03,28.84,955.19,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000496,SYNTH-ORDER-000496,CAPTURE,2026-01-06T11:21:19Z,1129.74,33.06,1096.68,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000497,SYNTH-ORDER-000497,CAPTURE,2026-01-07T13:31:36Z,1283.30,37.52,1245.78,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000498,SYNTH-ORDER-000498,CAPTURE,2026-01-08T15:44:02Z,577.48,17.05,560.43,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000499,SYNTH-ORDER-000499,CAPTURE,2026-01-09T18:06:17Z,2080.63,60.64,2019.99,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000500,SYNTH-ORDER-000500,CAPTURE,2026-01-10T20:40:24Z,2159.43,62.92,2096.51,EUR,SYNTH-BATCH-EUR-2026-01-12-0001,SETTLED
SYNTH-PROC-000500,SYNTH-ORDER-000500,CAPTURE,2026-01-10T20:40:24Z,2159.43,62.92,2096.51,EUR,SYNTH-BATCH-EUR-2026-01-12-0001,SETTLED
SYNTH-PROC-000501,SYNTH-ORDER-000501,CAPTURE,2026-01-11T22:28:26Z,1122.44,32.85,1089.59,GBP,SYNTH-BATCH-GBP-2026-01-13-0001,SETTLED
SYNTH-PROC-000502,SYNTH-ORDER-000502,CAPTURE,2026-01-12T00:31:55Z,895.00,26.26,868.74,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000503,SYNTH-ORDER-000503,CAPTURE,2026-01-13T02:53:34Z,2491.76,72.56,2419.2,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000504,SYNTH-ORDER-000504,CAPTURE,2026-01-14T05:33:37Z,2339.18,68.14,2271.04,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000505,SYNTH-ORDER-000505,CAPTURE,2026-01-01T07:35:45Z,676.71,19.92,656.79,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000506,SYNTH-ORDER-000506,CAPTURE,2026-01-02T09:22:38Z,471.67,13.98,457.69,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000507,SYNTH-ORDER-000507,CAPTURE,2026-01-03T12:23:37Z,1422.47,41.55,1380.92,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000507,SYNTH-ORDER-000507,CAPTURE,2026-01-03T12:23:37Z,1422.47,41.55,1380.92,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000508,SYNTH-ORDER-000508,CAPTURE,2026-01-04T13:46:01Z,1694.06,49.43,1644.63,USD,SYNTH-BATCH-AMOUNT-BREAK-000508,SETTLED
SYNTH-PROC-000509,SYNTH-ORDER-000509,CAPTURE,2026-01-05T16:06:17Z,1080.84,31.64,1049.2,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000510,SYNTH-ORDER-000510,CAPTURE,2026-01-06T18:45:17Z,926.01,27.15,898.86,EUR,SYNTH-BATCH-EUR-2026-01-08-0001,SETTLED
SYNTH-PROC-000511,SYNTH-ORDER-000511,CAPTURE,2026-01-07T20:49:06Z,814.76,23.93,790.83,GBP,SYNTH-BATCH-GBP-2026-01-09-0001,SETTLED
SYNTH-PROC-000512,SYNTH-ORDER-000512,CAPTURE,2026-01-08T23:16:44Z,1931.09,56.3,1874.79,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000513,SYNTH-ORDER-000513,CAPTURE,2026-01-09T00:45:58Z,1834.13,53.49,1780.64,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000514,SYNTH-ORDER-000514,CAPTURE,2026-01-10T03:04:36Z,1811.31,52.83,1758.48,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000515,SYNTH-ORDER-000515,CAPTURE,2026-01-11T05:27:40Z,1135.72,33.24,1102.48,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000516,SYNTH-ORDER-000516,CAPTURE,2026-01-12T08:11:47Z,409.76,12.18,397.58,USD,SYNTH-BATCH-BANK-CURRENCY-000516,SETTLED
SYNTH-PROC-000517,SYNTH-ORDER-000517,CAPTURE,2026-01-13T10:07:50Z,773.07,22.72,750.35,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000518,SYNTH-ORDER-000518,CAPTURE,2026-01-14T12:30:11Z,1175.85,34.4,1141.45,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000518-REFUND,SYNTH-ORDER-000518,REFUND,2026-01-15T12:20:11Z,-1175.85,0.0,-1175.85,USD,SYNTH-BATCH-REFUND-000518,SETTLED
SYNTH-PROC-000519,SYNTH-ORDER-000519,CAPTURE,2026-01-01T13:49:32Z,2341.44,68.2,2273.24,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000520,SYNTH-ORDER-000520,CAPTURE,2026-01-02T16:01:55Z,673.28,19.83,653.45,EUR,SYNTH-BATCH-EUR-2026-01-04-0001,SETTLED
SYNTH-PROC-000521,SYNTH-ORDER-000521,CAPTURE,2026-01-03T18:21:32Z,1814.10,52.91,1761.19,GBP,SYNTH-BATCH-GBP-2026-01-05-0001,SETTLED
SYNTH-PROC-000522,SYNTH-ORDER-000522,CAPTURE,2026-01-04T20:33:33Z,508.29,15.04,493.25,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000523,SYNTH-ORDER-000523,CAPTURE,2026-01-05T22:41:23Z,228.86,6.94,221.92,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000524,SYNTH-ORDER-000524,CAPTURE,2026-01-06T01:25:33Z,1181.33,34.56,1146.77,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000525,SYNTH-ORDER-000525,CAPTURE,2026-01-07T03:28:32Z,1132.89,33.15,1099.74,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000526,SYNTH-ORDER-000526,CAPTURE,2026-01-08T05:14:01Z,2280.55,66.44,2214.11,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000528,SYNTH-ORDER-000528,CAPTURE,2026-01-10T09:51:27Z,2427.46,70.7,2356.76,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000529,SYNTH-ORDER-000529,CAPTURE,2026-01-11T11:57:55Z,979.63,28.71,950.92,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000530,SYNTH-ORDER-000530,CAPTURE,2026-01-12T14:43:02Z,1587.87,46.35,1541.52,EUR,SYNTH-BATCH-EUR-2026-01-14-0001,SETTLED
SYNTH-PROC-000531,SYNTH-ORDER-000531,CAPTURE,2026-01-13T17:08:37Z,883.10,26.28,856.82,GBP,SYNTH-BATCH-GBP-2026-01-15-0001,SETTLED
SYNTH-PROC-000532,SYNTH-ORDER-000532,CAPTURE,2026-01-14T19:01:51Z,2283.86,66.53,2217.33,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000533,SYNTH-ORDER-000533,CAPTURE,2026-01-01T21:14:42Z,962.37,28.21,934.16,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000534,SYNTH-ORDER-000534,CAPTURE,2026-01-02T23:32:10Z,1620.21,47.29,1572.92,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000535,SYNTH-ORDER-000535,CAPTURE,2026-01-03T01:06:35Z,876.95,25.73,851.22,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000536,SYNTH-ORDER-000536,CAPTURE,2026-01-04T04:03:56Z,1158.08,33.88,1124.2,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000537,SYNTH-ORDER-000537,CAPTURE,2026-01-05T06:07:45Z,2204.52,64.23,2140.29,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000538,SYNTH-ORDER-000538,CAPTURE,2026-01-06T08:31:20Z,2263.18,65.93,2197.25,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000539,SYNTH-ORDER-000539,CAPTURE,2026-01-07T10:24:34Z,2388.07,69.55,2318.52,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000540,SYNTH-ORDER-000540,CAPTURE,2026-01-08T12:04:12Z,2284.62,66.55,2218.07,EUR,SYNTH-BATCH-EUR-2026-01-10-0001,SETTLED
SYNTH-PROC-000541,SYNTH-ORDER-000541,CAPTURE,2026-01-09T15:07:50Z,1321.87,38.63,1283.24,GBP,SYNTH-BATCH-GBP-2026-01-11-0001,SETTLED
SYNTH-PROC-000542,SYNTH-ORDER-000542,CAPTURE,2026-01-10T17:12:17Z,1256.48,36.74,1219.74,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000543,SYNTH-ORDER-000543,CAPTURE,2026-01-11T18:59:57Z,1530.72,44.69,1486.03,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000544,SYNTH-ORDER-000544,CAPTURE,2026-01-12T21:17:15Z,805.35,23.66,781.69,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000545,SYNTH-ORDER-000545,CAPTURE,2026-01-13T23:31:49Z,2441.18,71.09,2370.09,USD,SYNTH-BATCH-BANK-CURRENCY-000545,SETTLED
SYNTH-PROC-000546,SYNTH-ORDER-000546,CAPTURE,2026-01-14T01:24:05Z,1171.99,34.29,1137.7,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000547,SYNTH-ORDER-000547,CAPTURE,2026-01-01T04:19:44Z,1358.04,39.68,1318.36,USD,SYNTH-BATCH-BANK-CURRENCY-000547,SETTLED
SYNTH-PROC-000548,SYNTH-ORDER-000548,CAPTURE,2026-01-02T05:52:35Z,703.32,20.7,682.62,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
